User,Reaction Type,Reaction Date
719,Like,1588164431
7270,Emoticon,1588165166
673,Comment,1588163066
68,Emoticon,1588164284
5249,Comment,1588163638
2466,Emoticon,1588162573
685,Emoticon,1588166737
662,Like,1588162409
2812,Emoticon,1588167338
4591,Like,1588164917
713,Emoticon,1588166944
2974,Comment,1588162946
4915,Like,1588167612
734,Comment,1588163824
659,Emoticon,1588167585
7817,Like,1588163090
643,Emoticon,1588168404
118,Comment,1588169385
668,Emoticon,1588163544
4902,Emoticon,1588166168
4018,Like,1588165224
1792,Comment,1588166181
2792,Emoticon,1588163514
788,Emoticon,1588170047
669,Emoticon,1588164047
2096,Emoticon,1588166745
677,Like,1588166820
2141,Emoticon,1588165639
693,Comment,1588164943
2753,Comment,1588163413
2473,Comment,1588163895
697,Emoticon,1588164565
4620,Emoticon,1588165370
659,Comment,1588166010
7270,Like,1588165300
714,Comment,1588163350
1603,Comment,1588163278
1167,Like,1588161207
7124,Emoticon,1588163869
5521,Comment,1588164856
734,Comment,1588160885
2957,Like,1588165027
8160,Like,1588164131
731,Comment,1588166252
1595,Like,1588166748
465,Like,1588165449
714,Like,1588166680
4740,Comment,1588164546
730,Emoticon,1588164067
1167,Like,1588163809
2096,Like,1588165262
2096,Emoticon,1588163825
6204,Emoticon,1588165881
1167,Like,1588165068
1500,Emoticon,1588167373
702,Comment,1588160983
2650,Like,1588163699
681,Comment,1588163094
716,Emoticon,1588163436
649,Emoticon,1588164463
2753,Like,1588166889
1946,Like,1588164345
4351,Comment,1588164852
649,Comment,1588166392
737,Like,1588163275
4018,Comment,1588166648
2963,Emoticon,1588161802
649,Like,1588165858
636,Like,1588166125
6525,Emoticon,1588166508
637,Emoticon,1588166313
679,Like,1588167781
7270,Emoticon,1588169842
676,Comment,1588165813
643,Comment,1588165022
2141,Comment,1588166088
6204,Emoticon,1588165126
3741,Comment,1588164154
287,Emoticon,1588167212
2650,Emoticon,1588165919
465,Comment,1588166190
1887,Like,1588167381
2473,Emoticon,1588166731
2812,Comment,1588167363
5679,Comment,1588162310
708,Comment,1588169545
4591,Like,1588168256
719,Emoticon,1588166621
642,Comment,1588166371
647,Like,1588168149
6715,Comment,1588163789
8727,Like,1588164014
4351,Like,1588166291
8160,Comment,1588168441
68,Like,1588163701
697,Comment,1588168298
3808,Like,1588164399
664,Emoticon,1588166153
736,Emoticon,1588165223
716,Comment,1588161061
5052,Emoticon,1588160305
72,Comment,1588162029
5313,Emoticon,1588166196
637,Comment,1588165098
644,Emoticon,1588167270
684,Comment,1588166441
680,Emoticon,1588167421
7508,Comment,1588166536
1440,Like,1588166188
670,Like,1588165571
650,Like,1588166621
641,Comment,1588163852
7604,Emoticon,1588165738
646,Like,1588165405
3558,Like,1588165607
2395,Comment,1588161912
707,Comment,1588165367
638,Emoticon,1588167707
650,Emoticon,1588160730
4395,Like,1588166987
8160,Comment,1588166456
8222,Like,1588163615
697,Comment,1588165102
6011,Emoticon,1588165729
2930,Emoticon,1588162980
4018,Emoticon,1588163960
6715,Emoticon,1588162851
516,Comment,1588167284
1931,Like,1588165950
707,Emoticon,1588165124
3402,Like,1588164664
637,Comment,1588164330
8727,Like,1588165849
734,Like,1588164893
692,Emoticon,1588167685
788,Comment,1588163728
2650,Emoticon,1588164637
7215,Emoticon,1588164461
7812,Like,1588163572
6572,Like,1588166470
687,Comment,1588165538
718,Emoticon,1588164821
646,Comment,1588166183
8682,Emoticon,1588166445
7738,Like,1588171119
4423,Comment,1588164693
7124,Like,1588162154
737,Emoticon,1588162217
2141,Like,1588167030
67,Comment,1588166164
7190,Emoticon,1588162643
716,Like,1588163599
728,Emoticon,1588162436
2974,Emoticon,1588168135
638,Emoticon,1588168907
714,Comment,1588164370
6572,Emoticon,1588169843
833,Emoticon,1588163164
6071,Emoticon,1588165274
69,Comment,1588164427
710,Comment,1588167103
667,Comment,1588163545
7045,Like,1588168471
641,Comment,1588166267
657,Comment,1588167524
2473,Like,1588165504
764,Like,1588161962
8019,Comment,1588161910
652,Like,1588163549
2702,Like,1588165029
5164,Like,1588164320
731,Comment,1588165951
4591,Like,1588164607
676,Like,1588166364
697,Like,1588166166
685,Comment,1588166978
2974,Comment,1588164850
66,Emoticon,1588165837
2702,Emoticon,1588168985
710,Comment,1588168802
728,Emoticon,1588165379
8647,Like,1588166174
8682,Like,1588162938
691,Emoticon,1588165442
648,Like,1588163801
678,Emoticon,1588168421
637,Emoticon,1588163671
709,Emoticon,1588165131
2400,Comment,1588164482
4902,Emoticon,1588165445
2957,Like,1588167530
3741,Like,1588166406
8285,Comment,1588164208
682,Like,1588165459
641,Comment,1588163082
2771,Comment,1588167398
8592,Emoticon,1588165396
707,Like,1588165693
671,Emoticon,1588166752
737,Emoticon,1588165099
655,Comment,1588164884
7124,Emoticon,1588166120
5187,Emoticon,1588167795
73,Emoticon,1588165412
7812,Like,1588166891
4620,Comment,1588162905
2974,Like,1588163111
659,Emoticon,1588164776
6715,Comment,1588164427
4018,Comment,1588167291
735,Like,1588166069
712,Emoticon,1588165151
1518,Like,1588165827
723,Like,1588164939
7810,Emoticon,1588168186
1167,Comment,1588162616
686,Emoticon,1588170658
685,Comment,1588163548
736,Like,1588169453
7677,Emoticon,1588165968
683,Comment,1588164584
5145,Comment,1588165944
709,Emoticon,1588165262
651,Like,1588167209
3558,Like,1588165664
666,Comment,1588169350
118,Emoticon,1588165871
2753,Comment,1588163379
724,Emoticon,1588166851
723,Emoticon,1588163601
73,Like,1588162917
6988,Like,1588160902
17,Emoticon,1588162142
680,Emoticon,1588165858
659,Like,1588164468
2792,Comment,1588165719
4351,Like,1588163344
788,Emoticon,1588166763
686,Emoticon,1588165482
3611,Emoticon,1588163913
70,Like,1588166479
641,Emoticon,1588162820
4264,Emoticon,1588163249
639,Comment,1588165012
682,Comment,1588165248
727,Like,1588165472
2753,Like,1588163981
65,Like,1588165941
685,Like,1588166440
637,Comment,1588165944
691,Comment,1588167938
7810,Like,1588165150
1167,Comment,1588164227
833,Like,1588168588
699,Emoticon,1588167045
2812,Comment,1588165321
3558,Comment,1588166424
699,Like,1588167837
670,Emoticon,1588165523
637,Emoticon,1588164918
2753,Comment,1588168977
735,Emoticon,1588166664
2812,Comment,1588167121
722,Emoticon,1588164044
2963,Comment,1588163803
1887,Comment,1588166279
4750,Emoticon,1588168062
658,Emoticon,1588165241
678,Like,1588165961
7508,Like,1588163433
700,Emoticon,1588164884
659,Comment,1588164432
7604,Emoticon,1588168789
654,Comment,1588165434
3611,Like,1588164881
4423,Emoticon,1588163563
704,Comment,1588164198
695,Comment,1588167137
4264,Comment,1588163121
6890,Like,1588167248
647,Like,1588165878
698,Emoticon,1588167265
4750,Comment,1588166145
661,Emoticon,1588169695
7821,Emoticon,1588166191
648,Emoticon,1588169086
644,Like,1588165160
731,Like,1588167970
7810,Emoticon,1588164241
71,Emoticon,1588166079
663,Like,1588164401
6007,Like,1588164566
5249,Like,1588168025
68,Like,1588162300
1616,Comment,1588160668
1500,Like,1588164264
2473,Emoticon,1588165584
706,Comment,1588165367
5837,Comment,1588168587
4423,Like,1588164207
692,Emoticon,1588163729
646,Like,1588165021
685,Comment,1588164960
4160,Comment,1588163382
8647,Comment,1588167842
7241,Emoticon,1588165968
67,Like,1588163856
2400,Like,1588164327
2466,Like,1588163607
654,Like,1588163302
704,Comment,1588164014
5145,Like,1588164044
8948,Comment,1588166533
7815,Comment,1588165862
7508,Emoticon,1588163873
7045,Like,1588166564
641,Emoticon,1588162768
640,Like,1588166157
4740,Emoticon,1588164801
6007,Emoticon,1588163166
3611,Comment,1588163141
714,Comment,1588159390
677,Emoticon,1588167068
724,Like,1588165252
1595,Like,1588167921
707,Comment,1588160801
465,Emoticon,1588168478
5013,Emoticon,1588163457
9139,Like,1588162911
287,Comment,1588162675
668,Comment,1588167481
7215,Comment,1588165928
4740,Like,1588165459
2400,Like,1588166074
6011,Emoticon,1588163944
6011,Comment,1588162776
715,Emoticon,1588163982
2096,Comment,1588162176
2141,Emoticon,1588167387
7241,Comment,1588163407
691,Comment,1588164406
684,Emoticon,1588164693
7677,Emoticon,1588165623
8592,Like,1588166171
5187,Comment,1588164774
668,Emoticon,1588167616
65,Like,1588164377
712,Like,1588165186
734,Like,1588163667
6071,Comment,1588164334
68,Like,1588162757
808,Like,1588161848
682,Emoticon,1588164264
705,Emoticon,1588163267
4160,Emoticon,1588164643
667,Like,1588166852
6071,Like,1588167531
65,Like,1588166761
1167,Like,1588164246
6204,Comment,1588165332
640,Emoticon,1588167312
7124,Comment,1588164131
4750,Like,1588163600
3558,Like,1588165770
2466,Comment,1588165703
1509,Emoticon,1588165677
705,Emoticon,1588164981
7811,Like,1588163396
663,Like,1588163819
8948,Comment,1588166490
7508,Emoticon,1588167524
7604,Emoticon,1588164859
641,Comment,1588164540
65,Emoticon,1588166994
8285,Like,1588165270
833,Like,1588162302
685,Emoticon,1588165747
4160,Emoticon,1588163041
701,Comment,1588163188
2771,Emoticon,1588169722
713,Comment,1588167624
731,Comment,1588164160
2974,Emoticon,1588160766
710,Emoticon,1588163987
7812,Comment,1588164026
666,Comment,1588167464
764,Comment,1588164910
683,Comment,1588165437
833,Comment,1588163636
676,Like,1588165717
5164,Comment,1588164457
654,Comment,1588161883
672,Comment,1588167523
4264,Emoticon,1588164251
5052,Like,1588163013
1500,Comment,1588167459
7378,Comment,1588163776
70,Like,1588167883
7270,Emoticon,1588164297
4423,Comment,1588167939
675,Like,1588166073
7270,Comment,1588161556
4742,Like,1588166044
697,Comment,1588167738
415,Like,1588161472
4264,Emoticon,1588166019
708,Emoticon,1588165589
663,Like,1588164500
2141,Emoticon,1588165866
658,Emoticon,1588166477
723,Emoticon,1588165323
5187,Comment,1588167700
6715,Emoticon,1588165735
699,Comment,1588166089
7378,Like,1588167845
67,Emoticon,1588164075
714,Like,1588163184
706,Like,1588164296
675,Like,1588168387
6011,Comment,1588163516
712,Emoticon,1588166697
735,Comment,1588166974
720,Comment,1588163665
722,Comment,1588163806
4742,Like,1588168439
696,Like,1588163893
2792,Like,1588164642
648,Comment,1588163492
7815,Like,1588167567
833,Emoticon,1588166784
7241,Emoticon,1588167117
3592,Emoticon,1588164606
734,Comment,1588162750
689,Comment,1588167234
723,Emoticon,1588165798
725,Comment,1588166531
6071,Emoticon,1588164575
4727,Like,1588166534
2702,Emoticon,1588164936
8642,Like,1588164057
2466,Comment,1588162345
5921,Like,1588168863
2466,Comment,1588165591
5679,Comment,1588166362
699,Emoticon,1588166827
3592,Emoticon,1588166906
2792,Comment,1588170440
3753,Comment,1588165653
689,Emoticon,1588166331
8160,Like,1588165765
833,Like,1588167192
1500,Emoticon,1588161910
6988,Emoticon,1588165838
833,Emoticon,1588166084
649,Like,1588167208
7124,Like,1588162460
67,Like,1588163857
722,Comment,1588160635
67,Emoticon,1588163583
652,Emoticon,1588164952
705,Comment,1588162105
6572,Comment,1588164509
677,Emoticon,1588166814
659,Comment,1588163526
8642,Emoticon,1588171237
118,Emoticon,1588166113
720,Comment,1588164194
8285,Emoticon,1588161872
666,Comment,1588161550
637,Like,1588162405
725,Emoticon,1588164740
663,Like,1588160658
649,Emoticon,1588161797
7378,Emoticon,1588161985
4160,Emoticon,1588164750
7270,Comment,1588165592
1616,Like,1588163146
4264,Emoticon,1588167791
6944,Like,1588168310
8647,Like,1588164948
7817,Emoticon,1588165546
2963,Comment,1588163770
662,Like,1588161439
711,Comment,1588166449
3611,Comment,1588160658
708,Like,1588165331
712,Emoticon,1588164692
1509,Emoticon,1588161984
68,Like,1588165382
734,Emoticon,1588167212
6988,Emoticon,1588162342
660,Comment,1588164835
7816,Like,1588165417
7811,Comment,1588166458
8647,Emoticon,1588167636
648,Like,1588166462
7811,Comment,1588165256
673,Like,1588168866
7508,Emoticon,1588165082
7821,Comment,1588163958
701,Emoticon,1588168917
7814,Comment,1588164524
5313,Like,1588163210
673,Emoticon,1588164062
7241,Emoticon,1588167345
2400,Comment,1588164973
3592,Emoticon,1588167283
691,Emoticon,1588161947
3741,Comment,1588164775
68,Comment,1588167575
660,Comment,1588165062
733,Comment,1588161668
8647,Comment,1588163780
17,Emoticon,1588168337
2141,Comment,1588166431
7812,Emoticon,1588165341
700,Comment,1588164858
7604,Comment,1588164978
4273,Like,1588167403
696,Emoticon,1588166045
650,Like,1588168341
71,Emoticon,1588164896
1595,Comment,1588165610
670,Emoticon,1588171848
65,Emoticon,1588167619
2141,Comment,1588167687
688,Emoticon,1588164650
642,Comment,1588164191
2650,Comment,1588167501
715,Emoticon,1588164011
709,Comment,1588168206
689,Comment,1588166439
69,Emoticon,1588166596
716,Emoticon,1588163185
731,Emoticon,1588162831
643,Like,1588166022
6007,Like,1588163489
7815,Emoticon,1588166322
2792,Emoticon,1588164447
640,Emoticon,1588168358
2963,Emoticon,1588163462
6715,Like,1588164242
5313,Like,1588166363
2395,Like,1588163979
5013,Like,1588163622
715,Comment,1588163442
658,Comment,1588163876
3741,Comment,1588169724
684,Like,1588164475
75,Like,1588168486
737,Emoticon,1588164781
660,Comment,1588165114
7378,Comment,1588166174
635,Emoticon,1588162776
7604,Like,1588164678
725,Comment,1588165640
655,Comment,1588167701
688,Like,1588166007
69,Comment,1588167015
665,Emoticon,1588166566
8222,Like,1588166099
67,Comment,1588168642
663,Like,1588164581
8682,Like,1588165341
680,Like,1588165645
66,Comment,1588166941
693,Like,1588164662
723,Like,1588165281
4423,Emoticon,1588164388
644,Like,1588164969
67,Like,1588162850
711,Emoticon,1588165286
7816,Like,1588164212
657,Comment,1588167094
645,Comment,1588164111
641,Comment,1588166197
2974,Like,1588167311
1440,Emoticon,1588166591
707,Emoticon,1588160559
1509,Like,1588162328
1931,Like,1588164183
719,Emoticon,1588164376
735,Emoticon,1588165511
721,Comment,1588163803
2395,Like,1588169575
655,Like,1588168980
4423,Comment,1588167057
69,Like,1588168077
1074,Comment,1588163803
667,Emoticon,1588162950
681,Comment,1588162974
4742,Comment,1588166524
713,Comment,1588163745
691,Like,1588164886
8948,Emoticon,1588164446
3808,Emoticon,1588165640
1931,Like,1588167081
4915,Like,1588166457
715,Like,1588164212
737,Emoticon,1588163841
706,Emoticon,1588165960
8647,Comment,1588167662
7190,Comment,1588165547
8222,Comment,1588164224
691,Like,1588164883
69,Like,1588168542
4727,Comment,1588167875
4742,Emoticon,1588163913
7816,Emoticon,1588166461
2473,Emoticon,1588164790
5921,Comment,1588165272
7815,Emoticon,1588165148
715,Like,1588166515
674,Like,1588166754
737,Like,1588165648
7810,Like,1588166414
635,Like,1588165888
8642,Emoticon,1588169815
696,Comment,1588164455
7215,Emoticon,1588164438
2963,Like,1588158106
646,Comment,1588161352
7270,Emoticon,1588165370
709,Emoticon,1588165616
1440,Like,1588165210
707,Emoticon,1588166784
5249,Emoticon,1588163250
692,Emoticon,1588164914
69,Emoticon,1588165523
656,Comment,1588162690
465,Comment,1588164613
665,Like,1588166424
661,Comment,1588162547
7813,Emoticon,1588166567
703,Comment,1588163324
714,Like,1588162364
5313,Comment,1588166051
662,Comment,1588163826
5313,Comment,1588164804
648,Comment,1588164557
4273,Like,1588163563
643,Emoticon,1588164968
716,Comment,1588168283
6204,Emoticon,1588165038
8948,Emoticon,1588166579
67,Comment,1588164468
8642,Like,1588164211
725,Like,1588162804
1167,Like,1588163285
4423,Emoticon,1588165375
2105,Emoticon,1588164101
671,Emoticon,1588166395
679,Emoticon,1588165952
665,Emoticon,1588162652
74,Comment,1588164967
5013,Emoticon,1588168272
640,Emoticon,1588167017
736,Like,1588165319
2400,Emoticon,1588167233
707,Emoticon,1588162612
735,Like,1588166337
714,Emoticon,1588161735
71,Emoticon,1588165395
647,Comment,1588166644
516,Like,1588164977
695,Emoticon,1588162270
74,Like,1588161810
706,Like,1588161990
719,Like,1588166599
737,Like,1588165692
2549,Like,1588165354
68,Like,1588163270
8160,Like,1588167789
705,Emoticon,1588163450
2238,Like,1588165381
673,Comment,1588165248
644,Comment,1588164874
287,Comment,1588162174
9087,Comment,1588162633
5052,Like,1588166884
2812,Comment,1588165611
651,Comment,1588166662
698,Emoticon,1588170919
7738,Emoticon,1588164430
74,Comment,1588164407
4902,Comment,1588163611
695,Like,1588164709
8019,Comment,1588168095
2963,Comment,1588167361
8682,Emoticon,1588167446
708,Emoticon,1588165768
693,Like,1588162539
8647,Emoticon,1588164518
673,Comment,1588167471
5921,Comment,1588167574
732,Like,1588162673
701,Like,1588163471
1946,Comment,1588161394
687,Like,1588165953
9139,Like,1588166011
694,Comment,1588166895
8727,Like,1588165192
8727,Emoticon,1588164923
7810,Like,1588164478
5313,Comment,1588165976
71,Like,1588165877
3390,Like,1588165008
690,Like,1588166118
2400,Comment,1588166122
71,Emoticon,1588162738
704,Comment,1588165705
5145,Like,1588168688
710,Emoticon,1588164089
704,Comment,1588165910
718,Like,1588164192
695,Like,1588165184
1595,Like,1588165940
2473,Like,1588164887
788,Like,1588165965
2702,Comment,1588165261
685,Emoticon,1588163718
6525,Comment,1588161912
713,Like,1588167042
697,Emoticon,1588164365
8285,Comment,1588166390
70,Emoticon,1588165481
671,Comment,1588163058
8948,Emoticon,1588164791
713,Emoticon,1588163793
6572,Comment,1588165069
732,Like,1588168983
688,Like,1588161760
1931,Like,1588167310
687,Comment,1588165947
674,Like,1588165918
75,Comment,1588162641
672,Like,1588165193
640,Comment,1588165032
637,Emoticon,1588161072
3558,Emoticon,1588169393
7677,Like,1588165015
1518,Comment,1588161939
4750,Like,1588165281
701,Emoticon,1588166524
722,Emoticon,1588164825
2792,Comment,1588167663
696,Like,1588167890
8592,Comment,1588165744
717,Like,1588168665
2105,Emoticon,1588159901
715,Comment,1588161661
4423,Emoticon,1588161730
66,Emoticon,1588166295
3808,Like,1588164898
67,Comment,1588166145
1792,Emoticon,1588165676
734,Like,1588166359
686,Like,1588165920
7816,Emoticon,1588164323
661,Emoticon,1588162374
3558,Emoticon,1588166156
689,Emoticon,1588165652
679,Like,1588165397
4620,Comment,1588167239
658,Emoticon,1588166337
1500,Like,1588163535
643,Like,1588165171
1518,Like,1588162901
2702,Comment,1588168982
8948,Comment,1588166033
678,Emoticon,1588165678
415,Like,1588162388
1595,Emoticon,1588165972
3753,Emoticon,1588165781
7378,Comment,1588166297
638,Like,1588167642
2812,Emoticon,1588160297
660,Comment,1588164181
68,Like,1588165052
715,Like,1588167560
4423,Emoticon,1588166130
4351,Like,1588165774
713,Emoticon,1588169648
5187,Emoticon,1588168468
729,Comment,1588168797
6525,Comment,1588165903
731,Comment,1588164297
691,Like,1588166259
2650,Like,1588163834
2753,Like,1588163550
718,Comment,1588167344
74,Emoticon,1588166715
17,Like,1588166165
669,Emoticon,1588162655
654,Comment,1588165452
